id,visitid,violation,details_id,obs
722243,6910524,08B-01-4,18693195,"High Priority - Self-service salad bar/buffet lacking adequate sneezeguards or other proper protection from contamination. Several items at each buffet. Items, strawberries, topping at the egg station, mayo and ketchup at omelette station"
722244,6910524,12A-09-4,18693220,"High Priority - Single-use gloves not changed as needed after changing tasks or when damaged or soiled. Observed egg cook, crack eggs then handled cooked French toast without changing gloves."
722245,6910524,01B-13-4,18693216,"High Priority - Stop Sale issued due to food not being in a wholesome, sound condition. Small flies landing on onions, approximately 35 flies landing on raw potatoes."
722246,6910524,31A-02-4,18693199,Intermediate - Handwash sink not accessible for employee use due to being blocked by rack of pizzas
722247,6910524,31A-03-4,18693215,Intermediate - Handwash sink not accessible for employee use due to items stored in the sink. Whisk in the egg station hand sink  **Corrected On-Site**
722248,6910524,53A-02-6,18693213,Intermediate - Manager lacking proof of food manager certification and no other certified food service manager employed at this location.  A list of accredited food manager certification examination providers can be found at http://www.myfloridalicense.com/DBPR/hotels-restaurants/food-lodging/food-manager/ Nin Sous Chef
722249,6910524,53A-05-6,18693214,Intermediate - No currently certified food service manager on duty with four or more employees engaged in food preparation/handling.  A list of accredited food manager certification examination providers can be found at http://www.myfloridalicense.com/DBPR/hotels-restaurants/food-lodging/food-manager/
722250,6910524,51-14-7,18693219,"Intermediate - No plan review submitted and approved - Must submit plans and plan review application to DBPR H and R Plan Review office located at 2601 Blair Stone Rd., Tallahassee, FL 32399-1011. Plans must be submitted AND approved within 30 days. Observed 2 more ice machines added to the ice machine room"
722251,6910524,31B-03-4,18693204,Intermediate - No soap provided at handwash sink. Omelette station
722252,6910524,14-76-6,18693201,"Intermediate - Walk-in cooler not maintained in good repair.  Do not store potentially hazardous (time/temperature control for safety) food in this unit until the unit is repaired. Coils heavily soiled. Ambient temperature 45° 

Prep room walk in cooler observed ice build up on coils"
723007,6584233,35A-04-4,18688725,High Priority - Rodent activity present as evidenced by rodent droppings found.  30 plus rodent droppings on floor on prep area.  1 dropping on shelf by creamer.  30 plus dropping on shelf under 3 bin sink.  10 droppings on floor under refrigerator.
723008,6584233,53B-13-5,18688724,"Intermediate - Proof of required state approved employee training not available for some employees. To order approved program food safety material, call DBPR contracted provider:  Florida Restaurant and Lodging Association (SafeStaff) 866-372-7233."
723114,6853320,23-03-4,18699027,"Basic - Build-up of grease on nonfood-contact surface.
Grease in equipment at cook line  **Warning**"
723115,6853320,23-25-4,18699035,Basic - Build-up of grease/dust/debris on hood filters. **Repeat Violation** **Warning**
723116,6853320,14-09-4,18699040,"Basic - Cutting board has cut marks and is no longer cleanable.
Sushi bar  **Repeat Violation** **Warning**"
723117,6853320,36-73-4,18699034,"Basic - Floor soiled/has accumulation of debris.
Sushi floor  **Warning**"
723118,6853320,23-19-4,18699038,"Basic - Food debris/dust/grease/soil residue on exterior container. 
Rice container in kitchen  **Warning**"
723119,6853320,23-07-4,18699031,"Basic - Gaskets with slimy/mold-like build-up.
Sushi fish cooker  **Warning**"
723120,6853320,36-14-4,18699030,"Basic - Grease accumulated on kitchen floor and/or under cooking equipment
Kitchen  **Repeat Violation** **Warning**"
723121,6853320,10-20-4,18699037,Basic - In-use tongs stored on equipment door handle between uses. **Warning**
723122,6853320,29-08-4,18699036,"Basic - Plumbing system in disrepair.
Ice machine leaking water into plastic cup on the floor  **Warning**"
723123,6853320,36-26-4,18699033,"Basic - Wall soiled with accumulated black debris in dishwashing area.
Behind dish machine  **Warning**"
723124,6853320,42-01-4,18699039,Basic - Wet mop not stored in a manner to allow the mop to dry. **Warning**
723125,6853320,21-12-4,18699029,"Basic - Wet wiping cloth not stored in sanitizing solution between uses.
Cook line  **Warning**"
723126,6853320,01D-01-4,18699042,"High Priority - Nonexempt fish offered raw or undercooked has not undergone proper parasite destruction. Fish must be fully cooked or discarded.
For scallops served raw **Repeat Violation** **Warning**"
723127,6853320,03F-02-4,18699025,"High Priority - Potentially hazardous (time/temperature control for safety) food identified in the written procedure as a food held using time as a public health control has no time marking and the time removed from temperature control cannot be determined. See stop sale.
On tempura batter at cook line. Per cook batter made at 5 pm,  corrective action taken, no Stop sale  **Warning**"
723128,6853320,35A-04-4,18699032,"High Priority - Rodent activity present as evidenced by rodent droppings found.
10 rodent droppings on top of dish machine in kitchen 
50 rodent droppings on shelf with hot water heater over dish machine in kitchen 
5 rodent droppings on floor under mop sink in room open to kitchen  **Warning**"
723129,6853320,22-20-4,18699028,Intermediate - Accumulation of black/green mold-like substance in the interior of the ice machine. **Warning**
723130,6853320,16-35-4,18699041,Intermediate - No chlorine chemical test kit provided when using chlorine sanitizer at three-compartment sink/warewashing machine. **Warning**
723131,6853320,02C-02-4,18699026,"Intermediate - Ready-to-eat, potentially hazardous (time/temperature control for safety) food prepared onsite and held more than 24 hours not properly date marked. **Repeat Violation** **Warning**"
723657,6913160,35A-03-4,18697691,"Basic - Dead roaches on premises.
Observed approximately 25 dead roaches throughout kitchen area behind coolers and cooking equipment.  **Admin Complaint**"
723658,6913160,35A-05-4,18697690,"High Priority - Roach activity present as evidenced by live roaches found.
Observed 5 live roaches around pipes under dishmachine in kitchen area and 3 live roaches around handwash sink on cook line. 
 **Admin Complaint**"
723943,6906390,14-01-4,18691247,"Basic - Bowl or other container with no handle used to dispense food.
Observed bowl being used in rice on cook line.  Observed bowl being used in sugar stored under prep table across from three compartment sink."
723944,6906390,23-04-4,18691239,"Basic - Build-up of mold-like substance on nonfood-contact surface.
Build of mold on outside of red sauce container in walk in cooler."
723945,6906390,24-06-4,18691240,"Basic - Clean utensils or equipment stored in dirty container.
Utensils stored in dirty bucket, bottom shelf of table next to reach in cooler on cook line."
723946,6906390,35A-03-4,18691248,"Basic - Dead roach on premises.
Observed one dead roach on floor next to ice machine in room where soda bibs are located.
Employee swept up dead roach and discarded. **Corrected On-Site**"
723947,6906390,08B-49-4,18691233,"Basic - Employee personal food not properly identified and segregated from food to be served to the public.
Employee food located in reach in cooler  at end of cook line not segregated.
Employee food in walk in cooler not segregated."
723948,6906390,40-06-4,18691235,"Basic - Employee personal items stored in or above a food preparation area.
Employees cigarettes on shelf above prep table across from three compartment sink."
723949,6906390,08B-38-4,18691237,"Basic - Food stored on floor.
Oil on floor next to containers of rice at end of cook line.
Vinegar on floor next to back door of kitchen."
723950,6906390,36-14-4,18691234,"Basic - Grease accumulated on kitchen floor and/or under cooking equipment
Floor underneath stove on cook line, floor underneath dish machine and three compartment sink."
723951,6906390,36-24-5,18691238,"Basic - Hole in or other damage to wall.
Hole in wall next to ice machine in room with soda bibs."
723952,6906390,21-06-4,18691246,"Basic - Paper towel used as liner for food container.
Observed paper towel in sushi rice located in sushi bar."
723953,6906390,03D-01-4,18691241,"High Priority - Cooked potentially hazardous (time/temperature control for safety) food not cooled from 135 degrees Fahrenheit to 70 degrees Fahrenheit within 2 hours.
Rice held in reach in cooler on cook line prepared 12 pm 6/17/2019 held at 78°, at 2:15 pm manager reheated rice to 165° to restart cooling process."
723954,6906390,35A-02-5,18691244,"High Priority - Live, small flying insects in kitchen, food preparation area, or food storage area.
Observed one fruit fly by drain behind fryers nearest to kitchen entrance.
Observed one fruit fly in sushi bar."
723955,6906390,03A-02-4,18691242,"High Priority - Potentially hazardous (time/temperature control for safety) food cold held at greater than 41 degrees Fahrenheit.
Cooked rice prepared 6/16/2019 in reach in cooler on cook line held at 48°,47°,48°,48°, red curry 48°.
Items held in reach in cooler on top of sushi bar next to hand washing sink, salmon 45°,escolar 45°, tuna45°.
Items in walk in cooler one case of butter 53°, one case of butter 53°, creamer 55°,55°,54°,55°."
723956,6906390,08A-05-4,18691245,"High Priority - Raw animal food stored over ready-to-eat food.
Raw egg stored over sauce in reach in cooler on cook line."
723957,6906390,35A-04-4,18691236,"High Priority - Rodent activity present as evidenced by rodent droppings found.
Observed:
15 dry hard droppings on floor under table next to kitchen entrance.
20 dry hard droppings on ticket rail above pass thru window.
Five dry hard droppings on floor under dish machine.
Three dry hard droppings on floor beneath three compartment sink.
30 dry hard droppings on floor beneath prep table across from three compartment sink.
Two dry hard droppings in pan on in use prep table across from three compartment sink.
Two dry hard droppings on in use prep table across from three compartment sink.
Five droppings in water beneath hand washing sink between three compartment sink and dish machine.
15 dry hard droppings on dish rack beneath table by kitchen entrance.
Six dry hard droppings on floor in corner between dry storage and reach in coolers.
Three dry hard droppings on floor beneath hand washing sink on cook line.
Six dry hard droppings behind fryers on cook line.
Approximately 50 dry hard droppings in corner of sushi bar behind hand washing sink.
20 dry hard droppings on floor underneath counter in sushi bar across from beverage cooler.
Five dry hard droppings on single service storage shelf in dining room.
35 dry hard droppings behind fish tank in dining room.
Approximately 50 dry hard droppings on floor beneath soda bibs.
Ten dry hard droppings on floor in dry storage room.
Five on floor in office bathroom.
One hard dropping on scale on in use prep table across from three compartment sink."
723958,6906390,03A-03-4,18691249,"High Priority - Shell eggs held in a unit maintaining an ambient air temperature greater than 45 degrees Fahrenheit.
Eggs held in walk in cooler over night, ambient temperature 53°-55°."
723959,6906390,01B-02-4,18691250,"High Priority - Stop Sale issued on potentially hazardous (temperature control for safety) food due to temperature abuse.
Cooked rice prepared 6/16/2019 held in reach in cooler over night on cook line held at 48°,47°,48°,48°, red curry 48°.
Items held in reach in cooler over night on top of sushi bar next to hand washing sink, salmon 45°,escolar 45°, tuna45°.
Items in walk in cooler held over night one case of butter 53°, one case of butter 53°, creamer 55°,55°,54°,55°.
Eggs held in walk in cooler with ambient temperature of 53°-55° over night"
723960,6906390,02C-02-4,18691243,"Intermediate - Ready-to-eat, potentially hazardous (time/temperature control for safety) food prepared onsite and held more than 24 hours not properly date marked.
White rice prepared 11 am on 6/16/2019 not properly date marked."
724037,6912101,23-06-4,18701695,"Basic - Build-up of food debris, dust or dirt on nonfood-contact surface.
Exterior of shelves in kitchen containing dishes and dry storage items. Also, front of pie display in dessert area."
724038,6912101,35A-03-4,18701691,"Basic - Dead roaches on premises.
Five dead roaches in hallway going to restrooms. 28 dead roaches under steam table at main buffet. Two dead roaches between wall and buffet counter on main buffet. Five dead roaches under signage at main buffet. Five dead roaches on floor under ice cream station at dessert buffet. Five dead roaches on floor under salad buffet. Three dead roaches between wall and counter. Two dead roaches on wall in server station. Manager swept and discarded several roaches.  **Corrective Action Taken**"
724039,6912101,24-08-4,18701690,"Basic - Equipment and utensils not properly air-dried - wet nesting.
Plastic pans on clean dish rack.  **Repeat Violation**"
724040,6912101,36-22-4,18701697,"Basic - Floor area(s) covered with standing water.
In several places throughout kitchen. **Repeat Violation**"
724041,6912101,14-70-4,18701688,"Basic - Ice buildup in walk-in freezer.
On floor in walk in freezer. Large area covered with ice. **Repeat Violation**"
724042,6912101,16-48-4,18701692,"Basic - Old food stuck to clean dishware/utensils.
On large plastic pans at clean dish shelf."
724043,6912101,08B-14-4,18701698,"Basic - Stored food not covered in walk-in freezer.
Cases of crust cheese and pepperoni uncovered in walk in freezer.
Also, tea in pitcher near front counter near register with no lid"
724044,6912101,29-03-4,18701694,"Basic - Water draining onto floor surface.
Under triple sink and inside walk in cooler."
724045,6912101,12A-18-4,18701693,"High Priority - Employee dried hands on clothes/apron/soiled towel after washing.
Male employee wiped hands on clothes and continued to line to stir food without washing his hands."
724046,6912101,35A-05-4,18701699,"High Priority - Roach activity present as evidenced by live roaches found.
One live roach in electronic components under main buffet line. Two live roaches behind signage at main buffet line. Two live roaches between counter and wall at main buffet line. Two live roaches between wall and counter at dessert buffet line. Eight live roaches between pie display and counter."
724047,6912101,41-25-4,18701689,"High Priority - Tracking powder pesticide used inside establishment.
Under buffet lines, powder in electronic components."
724048,6912101,22-02-4,18701696,"Intermediate - Accumulation of food debris/grease on food-contact surface.
Interior of reach in cooler near fryers.  **Repeat Violation**"
724093,6809521,13-04-4,18690494,"Basic - Employee with no beard guard/restraint while engaging in food preparation.
No beard guard on employee preparing food items"
724094,6809521,14-38-4,18690498,"Basic - Food storage container/container lid cracked or broken.
Broken food storage container stored on shelf above three compartment sink. Employee discarded food container during inspection  **Corrected On-Site**"
724095,6809521,08B-38-4,18690495,"Basic - Food stored on floor.
Containers of shortening stored on floor near first drive thru window"
724096,6809521,14-67-4,18690496,"Basic - Reach-in cooler gasket torn/in disrepair.
Torn gaskets on reach-in cooler on cooks line"
724097,6809521,23-09-4,18690499,"Basic - Soiled reach-in cooler gaskets.
Reach-in cooler gaskets soiled with a black mold like substance"
724098,6809521,28-13-4,18690497,"High Priority - Raw sewage on ground of establishment.
Drains backing up from three floor drains in kitchen area, water is all over the floor in the kitchen area. Water is bring tracked into the dining room. Water from ice machine is also leaking onto floor. Per employee drain floods when it rain"
724231,6914121,35A-03-4,18702727,"Basic - Dead roaches on premises.
Two dead roaches under the dry storage shelving. 
Two dead roaches by the rear exit door.  **Repeat Violation**"
724232,6914121,35A-05-4,18702726,"High Priority - Roach activity present as evidenced by live roaches found.
Thirteen live roaches inside two plastic wrap boxes.
Approximately 16 live roaches in the motor compartment of the small black cooler on the rear prep area."
724729,6914875,12B-07-4,18705878,Basic - Employee beverage container on a food preparation table next to clean equipment/utensils. Observed operator remove employee beverage containers from food preparation table. **Warning**
724730,6914875,08B-38-4,18705879,Basic - Food stored on floor. Observed case of peppers stored on floor in mobile unit. Observed operator place case of peppers on shelf. **Corrected On-Site** **Warning**
724731,6914875,09-01-4,18705876,High Priority - Employee touching ready-to-eat food with their bare hands - food was not being heated as a sole ingredient to 145 degrees F or immediately added to other ingredients to be cooked/heated to the minimum required temperature to allow bare hand contact.  Establishment has no approved Alternative Operating Procedure. Observed cook touch toppings with bare hands to prepare taco. Observed items discarded. **Warning**
724732,6914875,35A-02-5,18705882,"High Priority - Live, small flying insects in kitchen, food preparation area, and food storage area. 
5 live, small flying insects on tomatoes 
5 live, small flying insects on cilantro 
10 live, small flying insects on wall
5 live, small flying insects on ceiling 
15 live, small flying insects underneath food prep table. This violation must be complied by 6/22/19.
 **Warning**"
724733,6914875,03A-02-4,18705877,"High Priority - Potentially hazardous (time/temperature control for safety) food cold held at greater than 41 degrees Fahrenheit. Reach-in cooler: Cheese 53°F and Beef 54°F, 59°F. Per operator items held in unit for less than four hours. Observed operator adjust temperature in unit, bringing temperatures down to: Cheese 43°F and Beef 45°F. **Warning**"
724734,6914875,41-01-4,18705880,High Priority - Spray bottle with chemical/toxic substance stored on food preparation surface near food. Observed operator remove chemical spray bottle from food preparation table. **Corrected On-Site** **Warning**
724735,6914875,01B-13-4,18705874,"High Priority - Stop Sale issued due to food not being in a wholesome, sound condition. Observed 5 live, small flying insects on tomatoes and 5 live, small flying insects on cilantro. Observed operator discard. **Warning**"
724736,6914875,31A-03-4,18705875,Intermediate - Handwash sink not accessible for employee use due to items stored in the sink. Observed several containers stored in handwash sink. Observed operator remove items. **Corrected On-Site** **Warning**
724737,6914875,53B-02-5,18705881,"Intermediate - No proof of required state approved employee training provided for employee hired more than 60 days ago. To order approved program food safety material, call DBPR contracted provider:  Florida Restaurant and Lodging Association (SafeStaff) 866-372-7233. This violation must be complied by 8/20/19. **Warning**"
726154,6912057,08B-45-4,18697381,Basic - Case/container/bag of food stored on floor in walk-in cooler/freezer. Observed box of pork on floor in walk-in freezer. **Corrected On-Site** **Repeat Violation** **Warning**
726155,6912057,36-32-5,18697376,Basic - Ceiling/ceiling tile shows damage or is in disrepair. **Repeat Violation** **Warning**
726156,6912057,35A-03-4,18697380,Basic - Dead roaches on premises. Observed 2 dead roach in bar under hand washing sink. **Warning**
726157,6912057,10-17-4,18697375,Basic - In-use knife/knives stored in cracks between pieces of equipment. **Corrected On-Site** **Warning**
726158,6912057,10-20-4,18697383,Basic - In-use tongs stored on equipment door handle between uses. **Corrected On-Site** **Repeat Violation** **Warning**
726159,6912057,06-05-4,18697379,Basic - Potentially hazardous (time/temperature control for safety) food thawed in standing water. Observed crab sticks thawing in standing water. **Corrected On-Site** **Warning**
726160,6912057,14-67-4,18697378,Basic - Reach-in cooler gasket torn/in disrepair across from cook line. **Repeat Violation** **Warning**
726161,6912057,23-14-4,18697372,Basic - Shelf under preparation table soiled with food debris and rust. **Warning**
726162,6912057,08A-10-4,18697371,High Priority - Raw animal food stored over ready-to-eat food in reach-in cooler. Observed raw breaded chicken over ready to eat chicken nuggets. **Corrected On-Site** **Warning**
726163,6912057,08A-21-4,18697377,High Priority - Raw animal foods not properly separated from one another based upon minimum required cooking temperature in walk-in cooler. Observed raw beef over raw pork in walk-in cooler. **Corrected On-Site** **Warning**
726164,6912057,35A-05-4,18697384,"High Priority - Roach activity present as evidenced by live roaches found. Observed 1 live roach in dishwashing machine, 1 live roach by mop sink and 1 live roach at front prep station. **Warning**"
726165,6912057,22-05-4,18697382,Intermediate - Cutting board(s) stained/soiled. **Warning**
726166,6912057,31A-11-4,18697373,Intermediate - Handwash sink used for purposes other than hand washing in bar area as a dump sink. **Warning**
726167,6912057,41-17-4,18697374,Intermediate - Spray bottle containing toxic substance not labeled. **Repeat Violation** **Warning**
726175,6576217,14-05-4,18700198,Basic - Cardboard used to line food-contact shelves. **Warning**
726176,6576217,32-12-5,18700199,Basic - Covered waste receptacle not provided in women's bathroom. **Warning**
726177,6576217,12B-07-4,18700192,Basic - Employee beverage container on a food preparation table or over/next to clean equipment/utensils. Employee beverage removed **Warning**
726178,6576217,36-67-4,18700191,Basic - Exhaust fan inoperable in bathroom with no other form of ventilation. No ventilation in restrooms  **Warning**
726179,6576217,35B-01-4,18700190,Basic - Exterior door has a gap at the threshold that opens to the outside. Gap around entire door in office that leads outside **Warning**
726180,6576217,36-17-4,18700197,Basic - Floor tiles missing under handsink by cookline **Warning**
726181,6576217,33-23-4,18700196,Basic - Grease receptacle not on proper pad/nonabsorbent surface. **Warning**
726182,6576217,36-24-5,18700200,Basic - Hole in or other damage to wall in kitchen **Warning**
726183,6576217,14-42-4,18700195,Basic - Hood filter missing from automatic fire suppression/exhaust system. **Warning**
726184,6576217,38-01-4,18700194,Basic - Light shield damaged/in disrepair in women's restrooms **Warning**
726185,6576217,14-20-4,18700201,Basic - Ripped/worn tin foil used as food-contact shelf cover. **Warning**
726186,6576217,35A-05-4,18700193,High Priority - Roach activity present as evidenced by live roaches found. Observed approximately 20 live roaches in prep area under mop and three compartment sink **Warning**
726187,6576217,53B-13-5,18700202,"Intermediate - Proof of required state approved employee training not available for some employees. To order approved program food safety material, call DBPR contracted provider:  Florida Restaurant and Lodging Association (SafeStaff) 866-372-7233. **Warning**"
726252,6783591,35A-06-4,18692597,"Basic - Accumulation of dead or trapped birds, insects, rodents, or other pests, in control devices. Dead rodent in trap under ice machine in kitchen. **Warning**"
726253,6783591,36-37-4,18692596,"Basic - Ceiling not smooth, nonabsorbent and easily cleanable in food preparation, food storage, warewashing areas or bathroom. Ceiling tiles above sandwich line and in back prep area are pressed fiber and not smooth, durable, non absorbent and easily cleanable   **Warning**"
726254,6783591,36-34-5,18692598,"Basic - Ceiling/ceiling tiles/vents soiled with accumulated food debris, grease, dust, or mold-like substance. Ceiling vent above three comp sink soiled.  **Warning**"
726255,6783591,36-41-4,18692599,Basic - Fan cover in walk-in cooler/freezer has accumulation of dust or debris. **Warning**
726256,6783591,06-04-4,18692601,Basic - Potentially hazardous (time/temperature control for safety) food thawed at room temperature. Two packets of cooked beef thawing at room temp. Corrected on site  **Warning**
726257,6783591,23-05-4,18692600,Basic - Soil residue build-up on nonfood-contact surface. Counter under soda machine soiled. **Warning**
726258,6783591,23-12-4,18692594,Basic - Walk-in cooler and/or walk-in freezer shelves soiled with encrusted food debris. Walk-in cooler shelves soiled.  **Warning**
726259,6783591,35A-04-4,18692593,"High Priority - Rodent activity present as evidenced by rodent droppings found. 
Observed a total of ten rodent droppings in establishment, inspector closely inspected droppings using an alcohol swab.
Three rodent droppings on mop sink. Four rodent droppings under shelving in prep area. Three droppings under soda bag in the box rack. **Warning**"
726260,6783591,41-08-4,18692595,High Priority - Toxic substance/chemical stored by or with clean or in-use utensils.spray cleaner bottle hanging on shelf near clean dishes. Corrected on site  **Corrected On-Site** **Warning**
726454,6817249,23-25-4,18701030,Basic - Build-up of grease/dust/debris on hood filters. **Warning**
726455,6817249,36-03-4,18701036,"Basic - Cove molding at floor/wall juncture broken/missing.
Locatedin Hall way between dish room and back kitchen prep area facing walk in cooler. **Warning**"
726456,6817249,12B-12-4,18701011,"Basic - Employee beverage container in a food preparation/clean dishware area does not have a lid and a straw or equivalent dispensing mechanism to prevent hand contact with lip contact area of drink container.
Bottled water being used in kitchen. Removed. **Corrected On-Site** **Warning**"
726457,6817249,12B-07-4,18701024,"Basic - Employee beverage container on a food preparation table or over/next to clean equipment/utensils.
Employee drink on prep table while food being prepared. Removed. **Corrected On-Site** **Warning**"
726458,6817249,13-03-4,18701041,Basic - Employee with no hair restraint while engaging in food preparation. **Warning**
726459,6817249,14-11-4,18701014,"Basic - Equipment in poor repair.
Observed door and seal to walk in freezer damaged and attempted repair with tape. **Warning**"
726460,6817249,35B-01-4,18701027,"Basic - Exterior door has a gap at the threshold that opens to the outside.
Observed gap along bottom of exterior door leading to back storage room of kitchen where walk in freezer, ice machines located. **Warning**"
726461,6817249,36-08-4,18701029,"Basic - Floor and wall junctures not coved in food preparation/storage/warewashing areas or bathroom.
Throughout kitchen area. **Repeat Violation** **Warning**"
726462,6817249,36-22-4,18701039,"Basic - Floor area(s) covered with standing water.
Standing water on floor in hallway next to walk in freezer. **Warning**"
726463,6817249,36-18-4,18701016,"Basic - Floor tiles cracked, broken or in disrepair.
Broken tiles throughout kitchen area. **Warning**"
726464,6817249,36-31-4,18701022,Basic - Hole in ceiling. **Warning**
726465,6817249,36-47-5,18701025,"Basic - Hood soiled with accumulated grease, dust or food debris.  . **Warning**"
726466,6817249,14-69-4,18701017,Basic - Ice buildup in reach-in freezer. **Repeat Violation** **Warning**
726467,6817249,38-01-4,18701034,"Basic - Light shield damaged/in disrepair.
Located in hallway between kitchen. **Warning**"
726468,6817249,36-70-4,18701020,"Basic - Objectionable odor in establishment.
Observed odor throughout back kitchen area, area once used as employee restroom. **Repeat Violation** **Warning**"
726469,6817249,29-08-4,18701038,"Basic - Plumbing system in disrepair.
Piping leading to drain of dishwasher, piping leading out from cold holding for dressings. **Warning**"
726470,6817249,36-52-4,18701043,"Basic - Shelves attached to walls in walk-ins not constructed of materials that are corrosion resistant, non-absorbent, smooth and easily cleanable.
Walk in cooler shelves rusted. **Warning**"
726471,6817249,23-10-4,18701015,Basic - Walk-in cooler and/or walk-in freezer gaskets soiled with slimy/mold-like build-up. **Warning**
726472,6817249,23-12-4,18701042,Basic - Walk-in cooler and/or walk-in freezer shelves soiled with encrusted food debris. **Warning**
726473,6817249,36-26-4,18701031,"Basic - Wall soiled with accumulated black debris in dishwashing area.
Observed on stainless steel wall under dishmachine. **Warning**"
726474,6817249,29-03-4,18701040,"Basic - Water draining onto floor surface.
Observed water draining on floor from dishmachine near where it drains into floor.
Observed dripping pipe draining on to floor at dressing cold holding unit. **Warning**"
726475,6817249,03A-16-4,18701028,"High Priority - All potentially hazardous (time/temperature control for safety) foods in walk-in cooler cold held at greater than 41 degrees Fahrenheit.
Observed in salad preparation cooler Crab soup 45°F. Bacon dressing 45°F. Crab dip 45°F. Cooked shrimp 46°F. Lobster bisque 46°F. Chef discarded product. SEE STOP SALE. **Corrective Action Taken** **Warning**"
726476,6817249,03C-75-4,18701019,"High Priority - Cooked seafood not reaching a minimum internal temperature of 145 degrees Fahrenheit for 15 seconds.
Observed fried frog legs being sent out at 123°F. Chef had fry cook reheat to 167°F.  **Corrected On-Site** **Warning**"
726477,6817249,35A-02-5,18701012,"High Priority - Live, small flying insects in kitchen, food preparation area, or food storage area.
Observed 3 small flying inspects located around garbage can in salad prep area. **Warning**"
726478,6817249,35A-09-4,18701035,"High Priority - Presence of insects, rodents, or other pests.
Observed 6 larvae like insects in standing water in salad area prep cooler.  **Warning**"
726479,6817249,35A-04-4,18701044,"High Priority - Rodent activity present as evidenced by rodent droppings found.
Observed approximately 40 rodent droppings on floor located in ice machine area, walk in freezer, under shelves under single service items. **Repeat Violation** **Warning**"
726480,6817249,12A-09-4,18701023,"High Priority - Single-use gloves not changed as needed after changing tasks or when damaged or soiled.
Observed fry line cook wash gloves hands and return to work. Explain proper handwashing protocols and glove change. **Corrective Action Taken** **Warning**"
726481,6817249,35A-07-4,18701021,"High Priority - Small flying insects in bar area.
Observed approximately 14 live flies located around bar storage area. **Warning**"
726482,6817249,01B-02-4,18701018,"High Priority - Stop Sale issued on potentially hazardous (time/temperature control for safety) food due to temperature abuse.
Observed in salad preparation cooler Crab soup 45°F. Bacon dressing 45°F. Crab dip 45°F. Cooked shrimp 46°F. Lobster bisque 46°F. Chef discarded product **Warning**"
726483,6817249,01C-03-4,18701033,Intermediate - Clam/mussel/oyster tags not marked with last date served. **Warning**
726484,6817249,53A-03-6,18701037,"Intermediate - Food manager certification expired.  A list of accredited food manager certification examination providers can be found at http://www.myfloridalicense.com/DBPR/hotels-restaurants/food-lodging/food-manager/
Multiple cards expired. **Warning**"
726485,6817249,22-28-4,18701013,"Intermediate - Interior of reach-in cooler soiled with accumulation of food residue.
Salad prep cooler interior soiled. **Warning**"
726486,6817249,53A-05-6,18701045,"Intermediate - No currently certified food service manager on duty with four or more employees engaged in food preparation/handling.  A list of accredited food manager certification examination providers can be found at http://www.myfloridalicense.com/DBPR/hotels-restaurants/food-lodging/food-manager/
Observed 11 employees on duty. **Warning**"
726487,6817249,41-04-4,18701032,"Intermediate - Toxic substance/chemical on premise that is not required for the operation of establishment.
Observed perfume located on shelf next to ketchup, mustard bottles. Removed. **Corrected On-Site** **Warning**"
726488,6817249,14-76-6,18701026,"Intermediate - Walk-in cooler not maintained in good repair.  Do not store potentially hazardous (time/temperature control for safety) food in this unit until the unit is repaired.
Observed ambient temperature of walk in cooler @46°F.  **Warning**"
730519,6894752,14-01-4,18715537,"Basic - Bowl or other container with no handle used to dispense food.
Observed bowl with no handle in rice container in preparation area. Operator removed bowl.
 **Corrected On-Site** **Warning**"
730520,6894752,08B-45-4,18715540,"Basic - Case/container/bag of food stored on floor in walk-in cooler/freezer.
1. Observed pickle stored on floor in walk in cooler. Operator removed and stored properly on shelf. 
2. Observed fries stored on the floor in the  Walk-in freezer. 
 **Corrected On-Site** **Warning**"
730521,6894752,36-34-5,18715539,"Basic - Ceiling/ceiling tiles/vents soiled with accumulated food debris, grease, dust, or mold-like substance.
Observed mold like substance on the ceiling and wall in the walk-in -in cooler. **Warning**"
730522,6894752,35A-03-4,18715535,"Basic - Dead roaches on premises. 

Observed 2 dead roaches under prep table.

Observed 4 dead roaches in monitor under dish machine. **Repeat Violation** **Warning**"
730523,6894752,36-22-4,18715544,"Basic - Floor area(s) covered with standing water.
Observed standing water on the floor in the dry storage area. Employee began to clean up area **Corrective Action Taken** **Warning**"
730524,6894752,35A-02-5,18715545,"High Priority - Live, small flying insects in kitchen, food preparation area, or food storage area.  2 live flies in prep area by hand sink/ office. Observed flies landing on wall. **Warning**"
730525,6894752,03A-02-4,18715543,"High Priority - Potentially hazardous (time/temperature control for safety) food cold held at greater than 41 degrees Fahrenheit.
Observed the follow items traulesen reachin cooler bottom shelf, fish (47°F - Cold Holding); beef burger  (47°F - Cold Holding). observed upper shelves blocking air flow. Unit is open and closed during shift. Items placed in unit less than 2 hrs. Items placed in walk in to quick chill.

Observed shredded cheese 47°F on cookline on ice. Cheese filled over fill line and not fully submerged on ice.  Cook reduced cheese in container and submerged in ice, placed remained in walk in cooler. **Corrective Action Taken** **Repeat Violation** **Warning**"
730526,6894752,03B-01-5,18715542,"High Priority - Potentially hazardous (time/temperature control for safety) food hot held at less than 135 degrees Fahrenheit or above.
Observed cooked sausage  (109-120°F - Hot Holding) in pan without lid on cookline. Operator was instructed to reheat to 165f, manager placed sausage in oven  **Corrective Action Taken** **Warning**"
