id,visitid,violation,details_id,obs
623020,6886350,35A-23-4,18582675,High Priority - - From initial inspection : High Priority - Roach excrement and/or droppings present. Multiple under counters in kitchen  **Warning**     - From follow-up inspection 2019-05-07:  **Time Extended**
623021,6886350,51-16-7,18582678,"Intermediate - - From initial inspection : Intermediate - No plan review submitted and approved - renovations were made or are in progress. Must submit plans and plan review application to DBPR H and R Plan Review office located at 2601 Blair Stone Rd., Tallahassee, FL 32399-1011.  Plans must be submitted AND approved within 30 days. 
 2 sheds outside of mobile food truck, 1 has 3  refrigerators and 2 freezers. Other shed has 3 refrigerators and dry storage, no refrigerator or cooler in MFDV.  **Warning**     - From follow-up inspection 2019-05-07:  **Time Extended**"
624814,6889403,23-25-4,18595906,Basic - - From initial inspection : Basic - Build-up of grease/dust/debris on hood filters. Operator has work order in place to clean hood vents. **Warning**     - From follow-up inspection 2019-05-10:  **Time Extended**
624815,6889403,35A-03-4,18595907,Basic - - From initial inspection : Basic - Dead roaches on premises. 7 dead roaches observed underneath cook line. 1 dead roach on cart by entrance to dry storage. **Warning**     - From follow-up inspection 2019-05-10: 1 dead roach on handwashing sink in kitchen. **Time Extended**
624816,6889403,36-14-4,18595902,"Basic - - From initial inspection : Basic - Grease accumulated on kitchen floor and/or under cooking equipment.

Wall soiled by handwashing sink on cook line. **Warning**     - From follow-up inspection 2019-05-10:  **Time Extended**"
624817,6889403,10-20-4,18595903,Basic - - From initial inspection : Basic - In-use tongs stored on equipment door handle between uses. **Warning**     - From follow-up inspection 2019-05-10:  **Time Extended**
624818,6889403,22-08-4,18595904,Basic - - From initial inspection : Basic - Interior of toaster oven has heavy accumulation of black substance/grease/food debris in sushi bar area. **Warning**     - From follow-up inspection 2019-05-10:  **Time Extended**
624819,6889403,35A-05-4,18595905,"High Priority - - From initial inspection : High Priority - Roach activity present as evidenced by live roaches found. Operator killed an discarded one live roach by cook line. One live roach in dry storage was discarded. 4 live roaches behind paper towel dispenser by cook line. **Warning**     - From follow-up inspection 2019-05-10: Four live roaches observed; one on wall of hood suppression system, one on the floor by cook line, two on shelf above prep tables where single serve items are stored. **Time Extended**"
624962,6889947,23-25-4,18597575,Basic - - From initial inspection : Basic - Build-up of grease/dust/debris on hood filters. Operator has work order in place to clean hood vents. **Warning**     - From follow-up inspection 2019-05-10:  **Time Extended**     - From follow-up inspection 2019-05-10:  **Time Extended**
624963,6889947,36-14-4,18597574,"Basic - - From initial inspection : Basic - Grease accumulated on kitchen floor and/or under cooking equipment.

Wall soiled by handwashing sink on cook line. **Warning**     - From follow-up inspection 2019-05-10:  **Time Extended**     - From follow-up inspection 2019-05-10:  **Time Extended**"
624964,6889947,10-20-4,18597571,Basic - - From initial inspection : Basic - In-use tongs stored on equipment door handle between uses. **Warning**     - From follow-up inspection 2019-05-10:  **Time Extended**     - From follow-up inspection 2019-05-10:  **Time Extended**
624965,6889947,22-08-4,18597572,Basic - - From initial inspection : Basic - Interior of toaster oven has heavy accumulation of black substance/grease/food debris in sushi bar area. **Warning**     - From follow-up inspection 2019-05-10:  **Time Extended**     - From follow-up inspection 2019-05-10:  **Time Extended**
624966,6889947,35A-05-4,18597573,"High Priority - - From initial inspection : High Priority - Roach activity present as evidenced by live roaches found. Operator killed an discarded one live roach by cook line. One live roach in dry storage was discarded. 4 live roaches behind paper towel dispenser by cook line. **Warning**     - From follow-up inspection 2019-05-10: Four live roaches observed; one on wall of hood suppression system, one on the floor by cook line, two on shelf above prep tables where single serve items are stored. **Time Extended**     - From follow-up inspection 2019-05-10: One live roach on hood suppression system, two on prep tables. **Admin Complaint**"
625167,6887396,24-05-4,18587668,"Basic - - From initial inspection : Basic - Clean glasses, cups, bowls, plates, pots and pans not stored inverted or in a protected manner.
 Ice bucket  **Warning**     - From follow-up inspection 2019-05-08:  **Time Extended**"
625168,6887396,24-08-4,18587665,Basic - - From initial inspection : Basic - Equipment and utensils not properly air-dried - wet nesting. Shot tubes in dish room **Warning**     - From follow-up inspection 2019-05-08:  **Time Extended**
625169,6887396,14-11-4,18587664,"Basic - - From initial inspection : Basic - Equipment in poor repair. 
Ice machine rusted on outside, top repaired with silver tape .
Microwave in kitchen broken on bottom **Warning**     - From follow-up inspection 2019-05-08:  **Time Extended**"
625170,6887396,33-16-4,18587669,Basic - - From initial inspection : Basic - Open dumpster lid. **Warning**     - From follow-up inspection 2019-05-08:  **Time Extended**
625171,6887396,35B-03-4,18587663,"Basic - - From initial inspection : Basic - Outer openings not protected with self-closing doors. 
 Back door  **Warning**     - From follow-up inspection 2019-05-08:  **Time Extended**"
625172,6887396,33-23-4,18587666,"Basic - - From initial inspection : Basic - dumpster not on proper pad/nonabsorbent surface.
 On grass  **Warning**     - From follow-up inspection 2019-05-08:  **Time Extended**"
625173,6887396,35A-02-5,18587660,"High Priority - - From initial inspection : High Priority - Live, small flying insects in kitchen, food preparation area, or food storage area.
 3 flies in kitchen  **Warning**     - From follow-up inspection 2019-05-08: 1 small fly in bar, 1 in back prep room  **Admin Complaint**"
625174,6887396,35A-05-4,18587662,"High Priority - - From initial inspection : High Priority - Roach activity present as evidenced by live roaches found.
 1 live roach on wall in kitchen behind microwave, 1 live roach on wheel of vertical cooler in kitchen, approximately 15 live roaches between to go  boxes, 5 live roaches on wall and in hole behind refrigerator in kitchen, 1 live roach on floor under prep table, 1 live on wall by 3 compartment sink  **Repeat Violation** **Warning**     - From follow-up inspection 2019-05-08: Approximately 7 on wall behind freezer, 1 on wall by microwave, 4 in bottom of freezer, 3 on wall above 3 compartment sink . **Admin Complaint**"
625175,6887396,08B-01-4,18587667,"High Priority - - From initial inspection : High Priority - Self-service taco buffet lacking adequate sneezeguards or other proper protection from contamination. 
No sneeze guard on buffet, some food partially covered with paper plates  **Warning**     - From follow-up inspection 2019-05-08:  **Time Extended**"
625176,6887396,29-34-4,18587661,"High Priority - - From initial inspection : High Priority - Vacuum breaker missing at hose bibb or on fitting/splitter added to hose bibb. 
In back room
 **Warning**     - From follow-up inspection 2019-05-08:  **Time Extended**"
632614,6888455,36-14-4,18591855,Basic - - From initial inspection : Basic - Grease accumulated on kitchen floor and/or under cooking equipment and all reach in cooler.  **Warning**     - From follow-up inspection 2019-05-09: Basic - Grease accumulated on kitchen floor and/or under cooking equipment and all reach in cooler.  **Warning** **Time Extended**
632615,6888455,29-11-4,18591857,"Basic - - From initial inspection : Basic - Water leaking from pipe and/or faucet/handle, at three compartment sink. **Warning**     - From follow-up inspection 2019-05-09: Basic - Water leaking from pipe and/or faucet/handle, at three compartment sink. **Warning** **Time Extended**"
632616,6888455,35A-05-4,18591856,"High Priority - - From initial inspection : High Priority - Roach activity present as evidenced by live roaches total 40.
2 live roaches underneath the reach in cooler in dish machine area.
1 live roach underneath the dish machine.
1 live roach on a alcohol bottle, above three compartment sink.
8 live roaches on the wall, next to warmer on the cook line.
3 live roaches around the AC unit in the kitchen area.
2 live roaches around the door frame going into AC unit storage area.
5 live roaches inside a box that holds plastic food bags.
3 live roaches underneath reach in cooler against the wall in kitchen area.
14 live roaches around the beer cooler inside paper bags.

 **Warning**     - From follow-up inspection 2019-05-09: Observed roach activity present as evidence by live roaches total 14.
4 live roaches around door frame of the dis machine.
5 live roaches above three compartment sink around a plastic zipped lock bag.
4 live roaches on a garage bag setting on top of the AC unit.
1 live roach on the wall behind reach in cooler. **Time Extended**"
633644,6888974,14-33-4,18595304,Basic - - From initial inspection : Basic - Reach-in cooler shelves with rust that has pitted the surface. **Repeat Violation** **Warning**     - From follow-up inspection 2019-05-01: Reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-02: Reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-07: Reachin cooler shelves rusty **Time Extended**     - From follow-up inspection 2019-05-08: Reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-09: Reachin cooler shelves rusted **Time Extended**     - From follow-up inspection 2019-05-10: Reachin cooler shelves rusted **Time Extended**
633645,6888974,29-20-5,18595303,Basic - - From initial inspection : Basic - Standing water or very slow draining water in outside mop sink. **Repeat Violation** **Warning**     - From follow-up inspection 2019-05-01: Outside Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-02: Water slow draining in mop sink **Time Extended**     - From follow-up inspection 2019-05-07: Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-08: Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-09: Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-10: Mop sink slow draining **Time Extended**
633646,6888974,14-17-4,18595306,Basic - - From initial inspection : Basic - Walk-in cooler/freezer shelves with rust that has pitted the surface. **Warning**     - From follow-up inspection 2019-05-01: Walkin cooler and reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-02: Walkin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-07: Walkin cooler shelves rusted **Time Extended**     - From follow-up inspection 2019-05-08: Walkin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-09: Walkin cooler shelves rusted **Time Extended**     - From follow-up inspection 2019-05-10: Walkin cooler shelves rusted **Time Extended**
633647,6888974,50-17-2,18595305,High Priority - - From initial inspection : High Priority - Operating with an expired Division of Hotels and Restaurants license. License expired 12/1/18 **Repeat Violation** **Admin Complaint**     - From follow-up inspection 2019-05-01: License expired 12/1/18 **Admin Complaint**     - From follow-up inspection 2019-05-02: License expired 12//18 **Admin Complaint**     - From follow-up inspection 2019-05-07: License expired 12/1/18 **Admin Complaint**     - From follow-up inspection 2019-05-08: License expired 12/1/18 **Admin Complaint**     - From follow-up inspection 2019-05-09: License expired12/1/18 **Admin Complaint**     - From follow-up inspection 2019-05-10: License expired 12/1/18 **Admin Complaint**
633657,6887947,14-33-4,18591280,Basic - - From initial inspection : Basic - Reach-in cooler shelves with rust that has pitted the surface. **Repeat Violation** **Warning**     - From follow-up inspection 2019-05-01: Reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-02: Reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-07: Reachin cooler shelves rusty **Time Extended**     - From follow-up inspection 2019-05-08: Reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-09: Reachin cooler shelves rusted **Time Extended**
633658,6887947,29-20-5,18591281,Basic - - From initial inspection : Basic - Standing water or very slow draining water in outside mop sink. **Repeat Violation** **Warning**     - From follow-up inspection 2019-05-01: Outside Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-02: Water slow draining in mop sink **Time Extended**     - From follow-up inspection 2019-05-07: Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-08: Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-09: Mop sink slow draining **Time Extended**
633659,6887947,14-17-4,18591282,Basic - - From initial inspection : Basic - Walk-in cooler/freezer shelves with rust that has pitted the surface. **Warning**     - From follow-up inspection 2019-05-01: Walkin cooler and reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-02: Walkin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-07: Walkin cooler shelves rusted **Time Extended**     - From follow-up inspection 2019-05-08: Walkin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-09: Walkin cooler shelves rusted **Time Extended**
633660,6887947,50-17-2,18591283,High Priority - - From initial inspection : High Priority - Operating with an expired Division of Hotels and Restaurants license. License expired 12/1/18 **Repeat Violation** **Admin Complaint**     - From follow-up inspection 2019-05-01: License expired 12/1/18 **Admin Complaint**     - From follow-up inspection 2019-05-02: License expired 12//18 **Admin Complaint**     - From follow-up inspection 2019-05-07: License expired 12/1/18 **Admin Complaint**     - From follow-up inspection 2019-05-08: License expired 12/1/18 **Admin Complaint**     - From follow-up inspection 2019-05-09: License expired12/1/18 **Admin Complaint**
634308,6884255,14-33-4,18583251,Basic - - From initial inspection : Basic - Reach-in cooler shelves with rust that has pitted the surface. **Repeat Violation** **Warning**     - From follow-up inspection 2019-05-01: Reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-02: Reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-07: Reachin cooler shelves rusty **Time Extended**
634309,6884255,29-20-5,18583252,Basic - - From initial inspection : Basic - Standing water or very slow draining water in outside mop sink. **Repeat Violation** **Warning**     - From follow-up inspection 2019-05-01: Outside Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-02: Water slow draining in mop sink **Time Extended**     - From follow-up inspection 2019-05-07: Mop sink slow draining **Time Extended**
634310,6884255,14-17-4,18583253,Basic - - From initial inspection : Basic - Walk-in cooler/freezer shelves with rust that has pitted the surface. **Warning**     - From follow-up inspection 2019-05-01: Walkin cooler and reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-02: Walkin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-07: Walkin cooler shelves rusted **Time Extended**
634311,6884255,50-17-2,18583254,High Priority - - From initial inspection : High Priority - Operating with an expired Division of Hotels and Restaurants license. License expired 12/1/18 **Repeat Violation** **Admin Complaint**     - From follow-up inspection 2019-05-01: License expired 12/1/18 **Admin Complaint**     - From follow-up inspection 2019-05-02: License expired 12//18 **Admin Complaint**     - From follow-up inspection 2019-05-07: License expired 12/1/18 **Admin Complaint**
634529,6887070,14-33-4,18586672,Basic - - From initial inspection : Basic - Reach-in cooler shelves with rust that has pitted the surface. **Repeat Violation** **Warning**     - From follow-up inspection 2019-05-01: Reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-02: Reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-07: Reachin cooler shelves rusty **Time Extended**     - From follow-up inspection 2019-05-08: Reachin cooler shelves rusting **Time Extended**
634530,6887070,29-20-5,18586669,Basic - - From initial inspection : Basic - Standing water or very slow draining water in outside mop sink. **Repeat Violation** **Warning**     - From follow-up inspection 2019-05-01: Outside Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-02: Water slow draining in mop sink **Time Extended**     - From follow-up inspection 2019-05-07: Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-08: Mop sink slow draining **Time Extended**
634531,6887070,14-17-4,18586670,Basic - - From initial inspection : Basic - Walk-in cooler/freezer shelves with rust that has pitted the surface. **Warning**     - From follow-up inspection 2019-05-01: Walkin cooler and reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-02: Walkin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-07: Walkin cooler shelves rusted **Time Extended**     - From follow-up inspection 2019-05-08: Walkin cooler shelves rusting **Time Extended**
634532,6887070,50-17-2,18586671,High Priority - - From initial inspection : High Priority - Operating with an expired Division of Hotels and Restaurants license. License expired 12/1/18 **Repeat Violation** **Admin Complaint**     - From follow-up inspection 2019-05-01: License expired 12/1/18 **Admin Complaint**     - From follow-up inspection 2019-05-02: License expired 12//18 **Admin Complaint**     - From follow-up inspection 2019-05-07: License expired 12/1/18 **Admin Complaint**     - From follow-up inspection 2019-05-08: License expired 12/1/18 **Admin Complaint**
634831,6890827,N/A,0,No Violations Were Observed
635428,6891880,N/A,0,No Violations Were Observed
641575,6891099,36-32-5,18603852,"Basic - - From initial inspection : Basic - Ceiling/ceiling tile shows damage or is in disrepair.
Active leak from ceiling in 5/areas: 
Dish area onto floor in between dirty and clean shelving
Liquor storage room onto boxes
Cookline area, in between steam table and deli style cooler
2 leaks in back of kitchen near soda boxes     - From follow-up inspection 2019-05-14: Leak observed during callback in kitchen area **Time Extended**"
641576,6891099,28-02-4,18603851,"Basic - - From initial inspection : Basic - Condensation or other drainage not disposed of according to law.
Fan unit in walk in cooler leaking onto floor and causing standing water buildup

Active leak from ceiling in 5/areas: 
Dish area onto floor in between dirty and clean shelving
Liquor storage room onto boxes
Cookline area, in between steam table and deli style cooler
2 leaks in back of kitchen near soda boxes     - From follow-up inspection 2019-05-14: Work order put in for roof patch


One leak observed during callback in kitchen area
Fan unit in walk in cooler **Time Extended** **Corrective Action Taken**"
641577,6891099,35A-03-4,18603853,"Basic - - From initial inspection : Basic - Dead roaches on premises.
1 dead in front of walk in cooler
1 dead in front of walk in freezer
1 dead under bucket of margarita mix bar area
2 dead under dish area
1 dead under front handwash sink
1 dead in crack of electrical panel
1 dead under bar area     - From follow-up inspection 2019-05-14: 1 dead under front podium handwash area
1 dead in bar area on drink mix lid **Time Extended**"
641578,6891099,35B-01-4,18603846,"Basic - - From initial inspection : Basic - Exterior door has a gap at the threshold that opens to the outside.
Bar area     - From follow-up inspection 2019-05-14:  **Time Extended**"
641579,6891099,36-22-4,18603857,"Basic - - From initial inspection : Basic - Floor area(s) covered with standing water.
Throughout kitchen, standing water observed and water comes up from under tiles in some areas when stepped on     - From follow-up inspection 2019-05-14:  **Time Extended**"
641580,6891099,36-73-4,18603849,"Basic - - From initial inspection : Basic - Floor soiled/has accumulation of debris.
Under cooking equipment     - From follow-up inspection 2019-05-14:  **Time Extended**"
641581,6891099,08B-36-4,18603848,"Basic - - From initial inspection : Basic - Food stored in a location that is exposed to splash/dust.
Chicken stored under leaking fan system in walk in
Bottles of wine exposed to water from leak in ceiling 
Dish area shelf and steam table topside exposed to water leaking from ceiling 
     - From follow-up inspection 2019-05-14: Ceiling leaking during callback **Time Extended**"
641582,6891099,36-24-5,18603855,"Basic - - From initial inspection : Basic - Hole in or other damage to wall.
Near soda boxes in kitchen
Floor tiles cracked and broken 
Cove molding in disrepair 
     - From follow-up inspection 2019-05-14:  **Time Extended**"
641583,6891099,14-42-4,18603850,"Basic - - From initial inspection : Basic - Hood filter missing from automatic fire suppression/exhaust system.
Gaps observed in hood filter **Repeat Violation**     - From follow-up inspection 2019-05-14:  **Time Extended**"
641584,6891099,38-01-4,18603847,"Basic - - From initial inspection : Basic - Light shield damaged/in disrepair.
Light shield missing over dish area **Repeat Violation**     - From follow-up inspection 2019-05-14:  **Time Extended**"
641585,6891099,14-40-4,18603858,"Basic - - From initial inspection : Basic - Nonfood-contact equipment in poor repair.
Can opener rusted     - From follow-up inspection 2019-05-14:  **Time Extended**"
641586,6891099,14-67-4,18603856,"Basic - - From initial inspection : Basic - Reach-in cooler gasket torn/in disrepair.
Under prep table     - From follow-up inspection 2019-05-14: Gasket removed **Time Extended**"
641587,6891099,35A-05-4,18603859,"High Priority - - From initial inspection : High Priority - Roach activity present as evidenced by live roaches found.
3 live in torn gaskets of reach in cooler under prep table     - From follow-up inspection 2019-05-14: 2 live found on reach in cooler door **Time Extended**"
641588,6891099,22-20-4,18603854,Intermediate - - From initial inspection : Intermediate - Accumulation of black/green mold-like substance in the interior of the ice machine.     - From follow-up inspection 2019-05-14:  **Time Extended**
648201,6893779,16-07-4,18614465,"Basic - - From initial inspection : Basic - Accumulation of debris in three-compartment sink.
Old food and grease build up.     - From follow-up inspection 2019-05-17: No change.
 **Time Extended**"
648202,6893779,24-05-4,18614459,"Basic - - From initial inspection : Basic - Clean pots and pans not stored inverted or in a protected manner.
Above three compartment sink
     - From follow-up inspection 2019-05-17: No change.
 **Time Extended**"
648203,6893779,36-73-4,18614468,"Basic - - From initial inspection : Basic - Floor soiled/has accumulation of debris.
Through the kitchen and hallway.     - From follow-up inspection 2019-05-17: Some debris remains. **Time Extended**"
648204,6893779,14-13-4,18614457,"Basic - - From initial inspection : Basic - Food-contact surface not smooth and easily cleanable.
Three compartment sink has foam sealer build up on the interior of the sink.     - From follow-up inspection 2019-05-17: No change.
 **Time Extended**"
648205,6893779,36-24-5,18614462,"Basic - - From initial inspection : Basic - Hole in or other damage to wall.
Observed hole in wall above mop sink.
     - From follow-up inspection 2019-05-17: No change.
 **Time Extended**"
648206,6893779,22-19-4,18614464,"Basic - - From initial inspection : Basic - Interior of microwave soiled with encrusted food debris.
Debris observed inside of microwave on top of refrigerator in kitchen.
     - From follow-up inspection 2019-05-17: No change.
 **Time Extended**"
648207,6893779,22-41-4,18614460,High Priority - - From initial inspection : High Priority - Dishmachine chlorine sanitizer not at proper minimum strength. Discontinue use of dishmachine for sanitizing and set up manual sanitization until dishmachine is repaired and sanitizing properly.     - From follow-up inspection 2019-05-17: Dish machine not setup at time of inspection. **Time Extended**
648208,6893779,35A-04-4,18614458,"High Priority - - From initial inspection : High Priority - Rodent activity present as evidenced by rodent droppings found.
Top of refrigerator four hard droppings.
Kitchen floor and shelving five hard droppings.
Dry storage cabinet two hard.
Hallway cabinet approximately 25 hard droppings.
     - From follow-up inspection 2019-05-17: Observed two hard droppings on top of refrigerator.
Observed one hard dropping in hallway cabinet.
Operator cleaned up droppings observed.
 **Admin Complaint**"
648209,6893779,22-24-4,18614463,"Intermediate - - From initial inspection : Intermediate - Accumulation of debris around coffee dispensing nozzles.
Heavy buildup observed around coffee maker nozzle.
     - From follow-up inspection 2019-05-17: No change.
 **Time Extended**"
648210,6893779,02C-03-4,18614466,"Intermediate - - From initial inspection : Intermediate - Commercially processed ready-to-eat, potentially hazardous (time/temperature control for safety) food opened and held more than 24 hours not properly date marked after opening.
Turkey and Pastrami in reach in cooler not properly date marked. Opened on Friday.
     - From follow-up inspection 2019-05-17: No change.
 **Time Extended**"
648211,6893779,31A-09-4,18614456,"Intermediate - - From initial inspection : Intermediate - Handwash sink not accessible for employee use at all times.
Hand wash sink in kitchen blocked by prep table.
Hand wash sink used as dump sink.
Hand wash sink behind front counter used as dump station.
     - From follow-up inspection 2019-05-17: Observed prep table in front of hand wash sink.
 **Time Extended**"
648212,6893779,53A-02-6,18614461,Intermediate - - From initial inspection : Intermediate - Manager lacking proof of food manager certification and no other certified food service manager employed at this location.  A list of accredited food manager certification examination providers can be found at http://www.myfloridalicense.com/DBPR/hotels-restaurants/food-lodging/food-manager/     - From follow-up inspection 2019-05-17: No change. **Time Extended**
648213,6893779,53B-01-5,18614467,"Intermediate - - From initial inspection : Intermediate - No proof of required state approved employee training provided for any employees. To order approved program food safety material, call DBPR contracted provider:  Florida Restaurant and Lodging Association (SafeStaff) 866-372-7233.     - From follow-up inspection 2019-05-17: No change.
 **Time Extended**"
649325,6893924,35A-03-4,18615409,"Basic - - From initial inspection : Basic - 4 Dead roaches on premises:
2 in front corner by door in drive thru
2 on floor in grill area.
 **Admin Complaint**     - From follow-up inspection 2019-05-17: Four dead roaches on floor in drive thru area. 
One dead in grease at fryers. Operator removed all dead and started emptying grease on fryer.  **Time Extended** **Corrective Action Taken**"
649326,6893924,16-23-4,18615408,Basic - - From initial inspection : Basic - Accumulation of lime scale on the inside of the dishmachine. **Warning**     - From follow-up inspection 2019-05-17: Lime scale still present inside machine at callback. **Time Extended**
649327,6893924,35B-01-4,18615410,Basic - - From initial inspection : Basic - Back Exterior door has a gap at the threshold that opens to the outside. **Warning**     - From follow-up inspection 2019-05-17: Gap still present in door at callback. **Time Extended**
649328,6893924,36-03-4,18615402,"Basic - - From initial inspection : Basic - Cove molding at floor/wall juncture broken/missing.
In various areas throughout establishment. **Warning**     - From follow-up inspection 2019-05-17: Cove molding missing throughout kitchen at callback. **Time Extended**"
649329,6893924,24-08-4,18615407,"Basic - - From initial inspection : Basic - Equipment and utensils not properly air-dried - wet nesting on clean equipment rack.

Mold like substance on buckets on clean equipment rack.
Operator put equipment into dish machine area. **Corrective Action Taken** **Warning**     - From follow-up inspection 2019-05-17: Wet nesting still present on pans at callback. **Time Extended**"
649330,6893924,23-07-4,18615406,Basic - - From initial inspection : Basic - Gaskets with slimy/mold-like build-up and debris throughout kitchen area. **Warning**     - From follow-up inspection 2019-05-17: Gaskets soiled with mold like substance throughout kitchen. **Time Extended**
649331,6893924,14-67-4,18615404,"Basic - - From initial inspection : Basic - Reach-in cooler gasket torn/in disrepair.
On cook line
Operator has new gaskets on order. **Corrected On-Site** **Warning**     - From follow-up inspection 2019-05-17: Gaskets ordered for reach in cooler.  **Time Extended**"
649332,6893924,36-27-5,18615411,"Basic - - From initial inspection : Basic - Wall soiled with accumulated grease, food debris, and/or dust.
Under and around dishmachine.     - From follow-up inspection 2019-05-17: Walls soiled in areas throughout kitchen and dishwashing area.  **Time Extended**"
649333,6893924,36-10-4,18615405,Basic - - From initial inspection : Basic - soiled floors throughout cook dish machine and storage area.     - From follow-up inspection 2019-05-17: Floors soiled throughout dish machine area. **Time Extended**
649334,6893924,35A-02-5,18615412,"High Priority - - From initial inspection : High Priority - Live, small flying insects in kitchen, food preparation area, or food storage area.
11 flying insects found in the following locations:
2 flies at the register 
3 flies at the drive thru
3 flies in the back prep/dry storage room.
3 flies in the dining area. **Admin Complaint**     - From follow-up inspection 2019-05-17: 7 flying inspection in dishwashing area at time of callback. **Time Extended**"
649335,6893924,35A-05-4,18615403,"High Priority - - From initial inspection : High Priority - Roach activity present as evidenced by live roaches found.
5 live roaches found in the following locations:
3 under grill on cook line
2 under make bar across from grill. **Admin Complaint**     - From follow-up inspection 2019-05-17: Three total live roaches in the following locations;Two live on floor at cookline. One live on counter at cookline. Operator discarded all roaches during inspection.**Time Extended** **Time Extended**"
649561,6891926,35A-03-4,18607108,Basic - - From initial inspection : Basic - Dead roaches on premises. One dead roach in dry storage area on floor.  **Warning**     - From follow-up inspection 2019-05-15: One dead roach in electrical panel. **Admin Complaint**
649562,6891926,35A-05-4,18607109,"High Priority - - From initial inspection : High Priority - Roach activity present as evidenced by live roaches found. 
Observed 17 live roaches in establishment in total.
Three live roaches by back door on floor near liquid co2 tank. Eight live roaches on floor and wall behind large bulk oil tank in back room. Six live roaches on floor under hot water heater.  **Warning**     - From follow-up inspection 2019-05-15: Observed nine live roaches. One live roach on wall behind sift serve machine, one live roach on wall behind bulk oil container, one live roach near water heater, three live roaches near back door around irrigation box, three live roaches near cake station. .  **Admin Complaint**"
649717,6889862,14-33-4,18601984,Basic - - From initial inspection : Basic - Reach-in cooler shelves with rust that has pitted the surface. **Repeat Violation** **Warning**     - From follow-up inspection 2019-05-01: Reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-02: Reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-07: Reachin cooler shelves rusty **Time Extended**     - From follow-up inspection 2019-05-08: Reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-09: Reachin cooler shelves rusted **Time Extended**     - From follow-up inspection 2019-05-10: Reachin cooler shelves rusted **Time Extended**     - From follow-up inspection 2019-05-13:  Reachin cooler shelves rusting **Time Extended**
649718,6889862,29-20-5,18601985,Basic - - From initial inspection : Basic - Standing water or very slow draining water in outside mop sink. **Repeat Violation** **Warning**     - From follow-up inspection 2019-05-01: Outside Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-02: Water slow draining in mop sink **Time Extended**     - From follow-up inspection 2019-05-07: Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-08: Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-09: Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-10: Mop sink slow draining **Time Extended**     - From follow-up inspection 2019-05-13:  Mop sink slow draining **Time Extended**
649719,6889862,14-17-4,18601986,Basic - - From initial inspection : Basic - Walk-in cooler/freezer shelves with rust that has pitted the surface. **Warning**     - From follow-up inspection 2019-05-01: Walkin cooler and reachin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-02: Walkin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-07: Walkin cooler shelves rusted **Time Extended**     - From follow-up inspection 2019-05-08: Walkin cooler shelves rusting **Time Extended**     - From follow-up inspection 2019-05-09: Walkin cooler shelves rusted **Time Extended**     - From follow-up inspection 2019-05-10: Walkin cooler shelves rusted **Time Extended**     - From follow-up inspection 2019-05-13: Walkin cooler shelves rusted. **Time Extended**
